Brand,Product,Price,Description,Url
Intel,"
 Core i7-10700, LGA1200, 2.90 GHz, 16MB, Boxed
","371,00 
                                        ",,https://jimms.fi/fi/Product/Show/161263/bx8070110700/intel-core-i7-10700-lga1200-2_90-ghz-16mb-boxed
Intel,"
 Coffee Lake Core i9-9900K, LGA1151, 3.60 GHz, 16MB, R0 stepping, Tray
","451,00 
                                        ",,https://jimms.fi/fi/Product/Show/155222/cm8068403873925/intel-coffee-lake-core-i9-9900k-lga1151-3_60-ghz-16mb-r0-stepping-tray
AMD,"
 Ryzen Threadripper 3970X, sTRX4, 3.7GHz, 147MB, 32-core
","2 199,00 
                                        ","Äärimmäistä tehoa!  
                                        ",https://jimms.fi/fi/Product/Show/156266/100-100000011wof/amd-ryzen-threadripper-3970x-strx4-3_7ghz-147mb-32-core
Intel,"
 Coffee Lake Core i7-9700K, LGA1151, 3.60 GHz, 12MB, R0 stepping, Tray
","358,00 
                                        ",,https://jimms.fi/fi/Product/Show/155221/cm8068403874215/intel-coffee-lake-core-i7-9700k-lga1151-3_60-ghz-12mb-r0-stepping-tray
Intel,"
 Core i3-10100F, LGA1200, 3.60 GHz, 6MB, Boxed
","90,00 
                                        ",,https://jimms.fi/fi/Product/Show/165641/bx8070110100f/intel-core-i3-10100f-lga1200-3_60-ghz-6mb-boxed
AMD,"
 EPYC 7501, SP3, 2GHz, 64MB, Tray
","4 099,00 
                                        ","Selätä modernien tietokeskusten haasteet AMD EPYCin avulla!  
                                        ",https://jimms.fi/fi/Product/Show/135240/ps7501bevihaf/amd-epyc-7501-sp3-2ghz-64mb-tray
AMD,"
 Athlon 200GE With Radeon Vega Graphics, AM4, 3.2 GHz, 2-Core, Boxed
","49,90 
                                        ","Kehittynyttä AMD-teknologiaa jokapäiväiseen käyttöön!  
                                        ",https://jimms.fi/fi/Product/Show/144993/yd200gc6fbbox/amd-athlon-200ge-with-radeon-vega-graphics-am4-3_2-ghz-2-core-boxed
Intel,"
 Core i9-10900, LGA1200, 2.80 GHz, 20MB, Boxed
","497,00 
                                        ",,https://jimms.fi/fi/Product/Show/161267/bx8070110900/intel-core-i9-10900-lga1200-2_80-ghz-20mb-boxed
Intel,"
 Core i3-10300, LGA1200, 3.70 GHz, 8MB, Boxed
","170,00 
                                        ",,https://jimms.fi/fi/Product/Show/161253/bx8070110300/intel-core-i3-10300-lga1200-3_70-ghz-8mb-boxed
Intel,"
 Core i5-10500, LGA1200, 3.10 GHz, 12MB, Boxed
","225,00 
                                        ",,https://jimms.fi/fi/Product/Show/161259/bx8070110500/intel-core-i5-10500-lga1200-3_10-ghz-12mb-boxed
Intel,"
 Core i9-10850K - Marvel's Avengers Collector's Edition, LGA1200, 3.60 GHz, 20MB, Boxed
","503,00 
                                        ",,https://jimms.fi/fi/Product/Show/164142/bx8070110850ka/intel-core-i9-10850k-marvel-s-avengers-collector-s-edition-lga1200-3_60-ghz-20mb-boxed
Intel,"
 Core i5-7400, LGA1151, 3.0GHz, 6MB, Tray
","201,00 
                                        ",,https://jimms.fi/fi/Product/Show/130125/cm8067702867050/intel-core-i5-7400-lga1151-3_0ghz-6mb-tray
AMD,"
 A10-9700 APU, AM4, 3.5 GHz, 4-core, Boxed
","74,90 
                                        ","Radeon R7  
                                        ",https://jimms.fi/fi/Product/Show/133666/ad9700agabbox/amd-a10-9700-apu-am4-3_5-ghz-4-core-boxed
