Brand,Product,Price,Description,Url
SilentiumPC,"
 650W Supremo FM2 Gold, modulaarinen ATX-virtalähde
","84,90 
                                        ","Verratonta laatua!  
                                        ",https://jimms.fi/fi/Product/Show/137729/spc168/silentiumpc-650w-supremo-fm2-gold-modulaarinen-atx-virtalahde
SilverStone,"
 700W Strider Essential ST70F-ES230, ATX-virtalähde, musta
","69,00 
                                        ","Strider Essential -sarjan virtalähteet on suunniteltu tarjoamaan huokeaa hintaa ja hyvää suorituskykyä!  
                                        ",https://jimms.fi/fi/Product/Show/121342/sst-st70f-es230/silverstone-700w-strider-essential-st70f-es230-atx-virtalahde-musta
Corsair,"
 650W CX650M, puolimodulaarinen ATX-virtalähde, 80 Plus Bronze
","92,90 
                                        ","Corsair tarjoaa laadukkaat virtalähteet juuri Sinun kokoonpanoosi!  
                                        ",https://jimms.fi/fi/Product/Show/122595/cp-9020103-eu/corsair-650w-cx650m-puolimodulaarinen-atx-virtalahde-80-plus-bronze
Corsair,"
 1000W HX1000i , modulaarinen ATX2.4-virtalähde, 80+ Platinum
","259,00 
                                        ",,https://jimms.fi/fi/Product/Show/105420/cp-9020074-eu/corsair-1000w-hx1000i-modulaarinen-atx2_4-virtalahde-80-platinum
Corsair,"
 450W SF450 SFX-virtalähde, 80 PLUS Gold
","95,00 
                                        ","Täysmodulaarinen SFX-virtalähde, seitsemän vuoden takuu!  
                                        ",https://jimms.fi/fi/Product/Show/118844/cp-9020104-eu/corsair-450w-sf450-sfx-virtalahde-80-plus-gold
SilverStone,"
 850W Strider Platinum, 100% modulaarinen, 80 Plus Platinum
","169,90 
                                        ",,https://jimms.fi/fi/Product/Show/121871/sst-st85f-pt/silverstone-850w-strider-platinum-100-modulaarinen-80-plus-platinum
Seasonic,"
 750W FOCUS GX-750, modulaarinen ATX-virtalähde, 80 Plus Gold, musta
","117,90 
                                        ","Laadukkaat watit kokoonpanoosi Seasonicilta!  
                                        ",https://jimms.fi/fi/Product/Show/153202/focus-gx-750/seasonic-750w-focus-gx-750-modulaarinen-atx-virtalahde-80-plus-gold-musta
Corsair,"
 600W SF600, modulaarinen SFX-virtalähde, 80 Plus Platinum, musta
","144,90 
                                        ","Pieni ja pippurinen voimanpesä!  
                                        ",https://jimms.fi/fi/Product/Show/142113/cp-9020182-eu/corsair-600w-sf600-modulaarinen-sfx-virtalahde-80-plus-platinum-musta
Corsair,"
 600W SF600 SFX-virtalähde, 80 PLUS Gold
","134,90 
                                        ","Täysmodulaarinen SFX-virtalähde, seitsemän vuoden takuu!  
                                        ",https://jimms.fi/fi/Product/Show/118845/cp-9020105-eu/corsair-600w-sf600-sfx-virtalahde-80-plus-gold
Seasonic,"
 850W PRIME PX-850, modulaarinen ATX-virtalähde, 80 PLUS Platinum, musta
","239,90 
                                        ","Teho. Suorituskyky. PRIME.  
                                        ",https://jimms.fi/fi/Product/Show/157612/4711173874171/seasonic-850w-prime-px-850-modulaarinen-atx-virtalahde-80-plus-platinum-musta
